UI_20150317_000551	{@st41}Quay lại{/}	{@st41}돌아가기{/}				
UI_20150317_000552	{@st43}{s22}Tụ họp công kích!	{@st43}{s22}레이드 소집!				
UI_20150317_000553	{@st41b}Quái vật đang tiếp cận vùng ngoại ô của thị trấn lâu đài. Chỉ có bạn mới có thể giải quyết vấn đề này.{@st41b}도시 외곽 성곽에 몬스터들이 몰려들고 있습니다. 당신만이 문제를 해결할 수 있습니다.				
UI_20150317_000554	{@st43}{s22}Thiết lập trò chơi{/}	{@st43}{s22}게임설정{/}				
UI_20150317_000555	{@sti7}Tìm kiếm tổ đội để công kích...{/}	{@sti7}레이드파티 검색중..{/}				
UI_20150317_000556	{@st41b}Hủy tham gia Cancel participation	{@st41b}참가 취소				
UI_20150317_000557	{@st41b}Tôi sẽ cố gắng giải quyết nó!	{@st41b}제가 해결해보겠습니다!				
UI_20150317_000558	{@st41b}Tôi không nghĩ rằng tôi có thể giúp lần này ...	{@st41b}저는 힘들 것 같아요...				
UI_20150317_000559	{@sti7}{s24}Chọn phần thưởng{/}	{@sti7}{s24}레이드 보상 선택{/}				
UI_20150317_000560	{@st42b}Thời gian còn lại{@st43}%s{@st42b} seconds{/}	{@st42b}남은 시간 {@st43}%s{@st42b} 초{/}				
UI_20150317_000561	{@st41b}Tăng số lượng các lựa chọn	{@st41b}선택 횟수 늘리기				
UI_20150317_000562	{@43b}{s22} Số lần lựa chọn : {@st43}%s{/}	{@43b}{s22}선택 가능 횟수 : {@st43}%s{/}				
UI_20150317_000563	shadow_box tentativeremoval	shadow_box 잠정제거				
UI_20150317_000564	{@st43}Xếp Hạng{/}	{@st43}랭킹{/}				
UI_20150317_000565	{@st59}Đóng Cửa Sổ Xếp Hạng{/}	{@st59}랭킹창을 닫습니다{/}				
UI_20150317_000566	{@st41}Top 100 người giết nhiều quái vật nhất{/}	{@st41}몬스터 킬 Top 100{/}				
UI_20150317_000567	{@st41}Top 100 người sát thương cao nhất{/}	{@st41}데미지 Top 100{/}				
UI_20150317_000568	{@st41}Top 100 Giàu Nhất{/}	{@st41}머니머니 Top 100{/}				
UI_20150317_000569	{@st41}Top 100 Level{/}	{@st41}레벨업 Top 100{/}				
UI_20150317_000570	{@st41b}Menu{/}	{@st41b}메뉴{/}				
UI_20150317_000571	{@st43}{s22}Cường hóa vật phẩm{/}	{@st43}{s22}아이템 강화{/}				
UI_20150317_000572	{@st41b}Vật phẩm đã chọn	{@st41b}대상 아이템				
UI_20150317_000573	{@st41b}Anvil	{@st41b}모루				
UI_20150317_000574	{@st41}{s20}Anvil Hit Count :{@st43} %s	{@st41}{s20}모루 타격 횟수 :{@st43} %s				
UI_20150317_000575	{@st41} {s20}Giá : %s	{@st41}{s20}강화 가격 : %s				
UI_20150317_000576	{@st41b}Cường Hóa{/}	{@st41b}강화 시작{/}				
UI_20150317_000577	{@st59}Bắt đầu cướng hóa vật phẩm{/}	{@st59}아이템 강화를 시작합니다.{/}				
UI_20150317_000578	{@st59}Đóng cửa sổ cường hóa{/}	{@st59}강화를 닫습니다{/}				
UI_20150317_000579	{@st41b} Bạn có muốn cường hóa {@sti9}×%s{/} vật phẩm đang chọn?{/}	{@st41b}선택한 {@sti9}%s개{/} 아이템으로 강화하시겠습니까?{/}				
UI_20150317_000580	{memo X}{@st43}Cường Hóa	{@st43}강화				
UI_20150317_000581	{@st44}Cường hóa vật phẩm {/}	{@st44}아이템 강화{/}				
UI_20150317_000582	{s24}{b}{#000000}Cường hóa hoàn thành!	{s24}{b}{#000000}강화 완료!				
UI_20150317_000583	{@st41}Cường hóa lần nữa{/}	{@st41}재강화{/}				
UI_20150317_000584	{@st41}Đóng{/}	{@st41}닫기{/}				
UI_20150317_000585	{s18}{ol}{gr gradation1}Sửa chữa thiết bị {/}	{s18}{ol}{gr gradation1}장비 수리{/}				
UI_20150317_000586	Mặc thiết bị	  착용장비  				
UI_20150317_000587	Trang bị đang mang	  소지장비  				
UI_20150317_000588	{Gr gradation1}Chọn Tất Cả {/}	{gr gradation1}전체선택{/}				
UI_20150317_000589	Chọn Tất Cả	전체선택				
UI_20150317_000590	{Gr gradation1}Sửa Chữa{/}	{gr gradation1}수리{/}				
UI_20150317_000591	{@st43}Sửa Chữa{/}	{@st43}수리{/}				
UI_20150317_000592	{memo X}Danh sách vật phẩm có thể sửa chữa	수리 필요 아이템 목록				
UI_20150317_000593	{@st41b}Chi phi sửa chữa{/}	{@st41b}수리 비용{/}				
UI_20150317_000594	{@st41b}Sau khi sửa chữa{/}	{@st41b}예상 잔액{/}				
UI_20150317_000595	{@st41b}Sửa chữa thiết bị{/}	{@st41b}장비 수리{/}				
UI_20150317_000596	Sửa chữa thiết bị đang chọn.	선택한 장비를 수리합니다.				
UI_20150317_000597	{@st59}Đóng cửa sổ sửa chữa{/}	{@st59}아이템 정비를 닫습니다{/}				
UI_20150317_000598	{@st43}Sửa chữa vật phẩm{/}	{@st43}아이템 정비{/}				
UI_20150317_000599	{@st41}Danh sách vật phẩm có thể sửa chữa{/}	{@st41}정비 필요 아이템 목록{/}				
UI_20150317_000600	{@st44}Sửa Chữa Vật Phẩm{/}	{@st44}아이템 정비{/}				
UI_20150317_000601	{@st42}sửa Chữa{/}	{@st42}정비{/}				
UI_20150317_000602	{@st59}Sửa chữa như thiết lập hiện tại{/}	{@st59}현재 내용으로 정비합니다.{/}				
UI_20150317_000603	{@st59}Không sửa chữa{/}	{@st59}정비하지 않습니다.{/}				
UI_20150317_000604	{@st44}Tiếp Tục{/}	{@st44}재시작{/}				
UI_20150317_000605	{memo X}{@st41b}Bạn đã không còn {/}{s20}{#cc6600}{ol} khả năng để chiến đấu.{/}{@st41b}{/}	{@st41b}당신은 {/}{s20}{#cc6600}{ol}전투 불능 {/}{@st41b}상태가 되었습니다!{/}				
UI_20150317_000606	{memo X}{@st41b}Hồi sinh ở điểm an toàn gần nhất.{/}	{@st41b}가까운 부활지점에서 다시하기{/}				
UI_20150317_000607	{memo X}{@st41b}Hồi sinh tại đây(Cần %s iCoins) {/}	{@st41b}제자리에서 다시하기(NXP %s개 필요){/}				
UI_20150317_000608	{memo X}{@st41b}Trở lại chiến trường{/}	{@st41b}필드로 복귀하기{/}				
UI_20150317_000609	{memo X}{@st41b}Bỏ nhiệm vụ và thử lại{/}	{@st41b}퀘스트 포기 후 재시작하기{/}				
UI_20150317_000610	{memo X}{@st41b}Thử Lại {/}	{@st41b}재도전{/}				
UI_20150317_000611	Nơi tôn nghiêm phục sinh(70031)	부활의 성소(70031)				
UI_20150317_000612	Cần thiết vật phẩm này.	아이템이 필요합니다.				
UI_20150317_000613	Phím tắt nghỉ ngơi	휴식 퀵슬롯				
UI_20150317_000614	{@st43}Hộp Thoại{/}	{@st43}말풍선{/}				
UI_20150317_000615	Tên tạm thời	임시이름				
UI_20150317_000616	{memo X}{@st41b} {s18} Bạn không có chổ trong túi đồ. 	{@st41b}{s18}인벤토리 공간 부족				
UI_20150317_000617	{memo X}Bạn không thể nhận vật phẩm này tại vì túi bạn đã đầy.{nl}Hãy chắc chắn rằng bạn có đủ chổ trống trong túi của bạn.	인벤토리가 가득 차서 아이템을 획득할 수 없습니다.{nl}인벤토리를 정리해 주세요.				
UI_20150317_000618	{@st44}Bộ vật phẩm nhận được!{/}	{@st44}세트 아이템 획득!{/}			
UI_20150317_000619	Xin vui lòng chọn một vật phẩm아이템을 선택해주세요				
UI_20150317_000620	{memo X}{@st59b} Cửa Hàng {nl} {@st59s} - Nếu bạn muốn mua số lượng lớn thì kích chuột phải và ghi vào số mà bạn muốn.{nl} - Dùng chuột và kich chuột phải 2 lần vào vật phẩm bạn muốn bán số lớn.{/}	{@st59b}상점{nl}{@st59s} - 아이템을 대량 구입하려면 마우스 우클릭 후 갯수 입력{nl} - 아이템을 전량 판매하려면 마우스 더블 우클릭으로 이용{/}				
UI_20150317_000621	{@st59}Đóng cửa hàng{/}	{@st59}상점을 닫습니다{/}				
UI_20150317_000622	{@st59}Trang Đầu Tiên{/}	{@st59}처음 페이지{/}				
UI_20150317_000623	{@st59}Trang Tiếp Theo{/}	{@st59}다음 페이지{/}				
UI_20150317_000624	{@st59}Trang Cuối{/}	{@st59}마지막 페이지{/}				
UI_20150317_000625	{@st41b}Reset{/}	{@st41b}비우기{/}				
UI_20150317_000626	{@st59}Reset giỏ hàng{/}	{@st59}장바구니를 비웁니다{/}				
UI_20150317_000627	{@st41b}Xác nhận{/}	{@st41b}정산{/}				
UI_20150317_000628	{@st59}Xác nhận giao dịch{/}	{@st59}거래를 결정합니다{/}				
UI_20150317_000629	{@st43}Cửa Hàng{/}	{@st43}상점{/}				
UI_20150317_000630	{@st41b}Vật phẩm đã mua{/}	{@st41b}구입 아이템{/}				
UI_20150317_000631	{@st41b}Vật phẩm đã bán {/}	{@st41b}판매 아이템{/}				
UI_20150317_000632	{memo X}{@st41b}Giá{/}	{@st41b}거래 정산 ▶{/}				
UI_20150317_000633	{memo X}{@st41b}Tiền còn lại{/}	{@st41b}예상 잔액 ▶{/}				
UI_20150317_000634	{memo X}{@st41b}Vật phẩm đã bán của tôi{/}	{@st41b}내가 판매한 아이템{/}				
UI_20150317_000635	{@st41}slots trống{/}	{@st41}슬롯 비우기{/}				
UI_20150317_000636	{@st43}Tổng cộng{/}	{@st43}정산{/}				
UI_20150317_000637	{@st41}Giải quyết giao dịch{/}	{@st41}거래 정산{/}				
UI_20150317_000638	{@st41}Sau khi giao dịch{/}	{@st41}예상 잔액{/}				
UI_20150317_000639	{@st41}Vật phẩm đã mua{/}	{@st41}구입 아이템{/}				
UI_20150317_000640	{memo X}{@sti1c}Simony	{@sti1c}시모니				
UI_20150317_000641	{@st41}Kỹ năng chế tạo	{@st41}제작 스킬				
UI_20150317_000642	{@st42}Level %s{/}	{@st42}레벨 %s{/}				
UI_20150317_000643	Chi phí chế tạo	제작 비용				
UI_20150317_000644	Số lượng chế tạo	제작 갯수				
UI_20150317_000645	Tiêu thụ Khoảng %s giây 약 %s초 소요				
UI_20150317_000646	{@st41}Tạo	{@st41}만들기				
UI_20150317_000647	{memo X}${@st43}Kĩ năng & Thuộc Tính{/}	{@st43}클래스 스킬과 특성{/}				
UI_20150317_000648	{memo X}${@st59}Đóng Classes & Kĩ năng{/}	{@st59}클래스와 스킬을 닫습니다{/}				
UI_20150317_000649	${@st59b}Classes{nl}{@st59s}- Bạn có thể học kĩ năng mới bằng cách nâng cấp class. {nl} - Bạn có thể chọn từ 3 class mới để nâng cấp từ cấp 1 tới cấp 2. {nl} - bạn có thể nâng cấp cùng 1 class tới 3 lần.{nl} - Bạn không thể thay đổi trở lại class của bạn trước đó khi bạn nâng cấp đến lớp khác. {nl} - Bạn cần xài hết điểm kĩ năng trước khi nâng cấp. {nl} - Bạn có thể chọn class như trước.{nl}{@st59b}Skills{nl}{@st59s} - Bạn có thể tăng kĩ năng của mổi class tới cấp 5.{nl} - Bạn có thể xem các thuộc tính đã học ở dưới các kĩ năng.{/}	{@st59b}클래스{nl}{@st59s} - 클래스의 서클을 성장시켜 해당 클래스의 스킬을 습득{nl} - 1차 직업에서 2차 직업로 전직할 경우 3개 클래스 선택 가능{nl} -  동일한 직업으로 총 3회까지 전직 가능{nl} -  다른 직업으로 전직 시 이전 직업은 전직 불가{nl} -  스킬포인트 모두 소비 시 전직 가능{nl} - 동일한 클래스도 선택 가능{nl}{@st59b}스킬{nl}{@st59s} - 각  랭크별 스킬은 최대 5레벨 증가 가능{nl} - 마스터에게 배운 특성은 스킬 하단에서 확인 가능{/}				
UI_20150317_000650	{memo X}{@st41b}Apply{/}	{@st41b}적용{/}				
UI_20150317_000651	{@st59}Áp dụng{/}	{@st59}스킬 포인트를 적용합니다{/}				
UI_20150317_000652	Cleric	큘레릭				
UI_20150317_000653	{@st59}Hủy{/}	{@st59}포인트 배분을 취소합니다{/}				
UI_20150317_000654	Đang Học {#ff4400}%s (Lv. %s){/}...	{#ff4400}%s (%s레벨){/} 학습 중..				
UI_20150317_000655	Psychohassle	싸이코해승				
UI_20150317_000656	%s phút còn lại	%s분 남음				
UI_20150317_000657	{@st43}Bộ Điệu{/}	{@st43}포즈{/}				
UI_20150317_000658	{@st59}Đóng bộ điệu{/}	{@st59}포즈를 닫습니다{/}				
UI_20150317_000659	{@st41}Board{/}	{@st41}게시판{/}				
UI_20150317_000660	{@st41}GIao DỊch{/}	{@st41}거래{/}				
UI_20150317_000661	{@st41}Chức năng xã hội{/}	{@st41}사회기능{/}				
UI_20150317_000662	{@st41b}Viết{/}	{@st41b}글쓰기{/}				
UI_20150317_000663	{@st41}Đăng ký{/}	{@st41}등록{/}				
UI_20150317_000664	{@st59}Đăng ký bài{/}	{@st59}글을 등록합니다{/}				
UI_20150317_000665	{@st41}Bắt đầu MyPage{/}	{@st41}마이페이지 시작{/}				
UI_20150317_000666	{@st59}Xuất bản MyPage{/}	{@st59}마이페이지를 외부에 게시합니다{/}				
UI_20150317_000667	{@st59}Viết lời chào{/}	{@st59}안부를 등록합니다{/}				
UI_20150317_000668	{@st41b}1. Menu{/}	{@st41b}1. 메뉴{/}				
UI_20150317_000669	{@st41}Thăm{/}	{@st41}방문{/}				
UI_20150317_000670	{@st59}Thăm MyPage{/}	{@st59}마이페이지를 방문합니다{/}				
UI_20150317_000671	{@st41}Bán{/}	{@st41}판매{/}				
UI_20150317_000672	{@st59}Bán vật phẩm{/}	{@st59}아이템을 판매 합니다{/}				
UI_20150317_000673	{@st43}cuộc sống{/}	{@st43}생 활{/}				
UI_20150317_000674	{@st59}Đóng cửa sổ cuộc sống {/}	{@st59}생활을 닫습니다{/}				
UI_20150317_000675	{@st41}Xem tất cả{/}	{@st41}모두 보기{/}				
UI_20150317_000676	{@st41}Tạo bản đồ{/}	{@st41}맵 만들기{/}				
UI_20150317_000677	{@st41}%s/min (%s in hand){/}	{@st41}%s/분 (%s 보유){/}				
UI_20150317_000678	Anh Hùng Bàn Phím	키보드워리어				
UI_20150317_000679	{@st42}%s{/}{@st42_yellow}Level{/}	{@st42}%s{/}{@st42_yellow}레벨{/}				
UI_20150317_000680	{@st41_yellow}Thời gian làm việc	{@st41_yellow}고용시간				
UI_20150317_000681	{@st43}Hình vẽ trên tường{/}	{@st43}그래피티{/}				
UI_20150317_000682	{@st59}Đóng Spray{/}	{@st59}스프레이를 닫습니다{/}				
UI_20150317_000683	{@st41b}Lời Khuyên : Vẽ 1 bức tranh ở trong khung ở dưới.{/}	{@st41b}Tip : 아래 액자내에 그림을 그립니다.{/}				
UI_20150317_000684	{@st41b}Màu{/}	{@st41b}색상{/}				
UI_20150317_000685	{@st41b}Số Lượng{/}	{@st41b}수량{/}				
UI_20150317_000686	{@st41b}Cọ Vẽ{/}	{@st41b}브러쉬{/}				
UI_20150317_000687	{@st43}Vẽ{/}	{@st43}그리기{/}				
UI_20150317_000688	{@st59}Vẽ bức tranh ở dưới đất.{/}	{@st59}완성한 그림을 바닥에 그립니다.{/}				
UI_20150317_000689	{@st41b}{a SAVE_EDIT_SPRAY}Lưu{/}{/}	{@st41b}{a SAVE_EDIT_SPRAY}저장{/}{/}				
UI_20150317_000690	{@st59}Lưu bức tranh{/}	{@st59}그리고 있는 그림을 저장합니다.{/}				
UI_20150317_000691	{@st41b}{a LOAD_EDIT_SPRAY}Tải{/}{/}	{@st41b}{a LOAD_EDIT_SPRAY}불러오기{/}{/}				
UI_20150317_000692	{@st59}Tải hình đã từng vẽ.{/}	{@st59}그렸던 그림을 불러옵니다.{/}				
UI_20150317_000693	{@st59}Chọn màu 1{/}	{@st59}선택한 색상1{/}				
UI_20150317_000694	{@st59}Chọn màu 2{/}	{@st59}선택한 색상2{/}				
UI_20150317_000695	{@st59}Danh sách màu{/}	{@st59}색상 목록{/}				
UI_20150317_000696	{@st59}Chọn cọ vẽ{/}	{@st59}선택한 브러시{/}				
UI_20150317_000697	{@st59}Cọ Vẽ 1{/}	{@st59}브러시 1{/}				
UI_20150317_000698	{@st59}Cọ Vẽ 2{/}	{@st59}브러시 2{/}				
UI_20150317_000699	{@st59}Cọ Vẽ 3{/}	{@st59}브러시 3{/}				
UI_20150317_000700	{@st59}Cọ Vẽ 4{/}	{@st59}브러시 4{/}				
UI_20150317_000701	{@st59}Cọ Vẽ 5{/}	{@st59}브러시 5{/}				
UI_20150317_000702	{@st59}Cọ Vẽ 6{/}	{@st59}브러시 6{/}				
UI_20150317_000703	{@st49}Những người đã thích{/}	{@st49}좋아하는 사람들{/}				
UI_20150317_000704	{s20}{#050505}Mô tả bất cứ điều gì	{s20}{#050505}뭐가되었든 설명				
UI_20150317_000705	{@st41} Tất Cả {/}	{@st41} 전체 {/}				
UI_20150317_000706	{@st41} Tổ Đội {/}	{@st41} 파티 {/}				
UI_20150317_000707	{@st41} Quái vật {/}	{@st41} 몬스터 {/}				
UI_20150317_000708	{memo X}{@st41b}{#f0dcaa}Điểm Chỉ Số còn lại ▶ {@st46}%s	{@st41b}{#f0dcaa}남은 스테이터스 포인트 ▶ {@st46}%s				
UI_20150317_000709	{@st59b}Thông Tin Của Tôi{nl}{@st59s}- Chỉ Số :  Khi bạn lên cấp mới, bạn sẽ nhận được điểm chỉ số mà bạn có thể sử dụng để làm nhân vật của bạn mạnh hơn.{nl}- Thông Tin : Đây là thông tin về nhân vật của bạn dựa trên chỉ số và thiết bị của bạn.{nl}- Danh Hiệu : Bạn có thể nhận được danh hiệu khi hoàn thành thành tựu.{nl} {/}	{@st59b}내 정보{nl}{@st59s} - 스테이터스 : 레벨업으로 얻은 포인트를 사용해서 5가지 능력 강화{nl} - 정보 : 아이템 및 스테이터스 능력치에 따른 캐릭터 능력치 정보{nl} - 칭호 : 업적을 완료했을때 습득가능한 칭호{nl}{/}				
UI_20150317_000710	{@st41b}Thông Tin{/}	{@st41b}정보{/}				
UI_20150317_000711	{memo X}{@st41b}Title{/}	{@st41b}칭호{/}				
UI_20150317_000712	Hiện Class	직업 출력				
UI_20150317_000713	Hiện Tên Nhân Vật	캐릭터 이름 출력				
UI_20150317_000714	{@st59}Thay đổi tên nhân vật/}	{@st59}캐릭터 이름을 수정합니다{/}				
UI_20150317_000715	{memo X}{@st41b}Áp Dụng	{@st41b}적용				
UI_20150317_000716	{@st59}Áp Dụng{/}	{@st59}스테이터스 분배를 적용합니다{/}				
UI_20150317_000717	{@st41b}Hủy	{@st41b}취소				
UI_20150317_000718	{memo X}{@st59}Hủy{/}	{@st59}스테이터스 분배를 취소합니다{/}				
UI_20150317_000719	Tên Máy tính	PC이름				
UI_20150317_000720	{@st41_yellow}Level: {@st41}%s{/}	{@st41_yellow}레벨: {@st41}%s{/}				
UI_20150317_000721	{memo X}{@st41_yellow}Kỹ năng đánh mướn	{@st41_yellow}용병 스킬				
UI_20150317_000722	{@st43}Hiệu ứng tấn công{/}	{@st43}공격 효과{/}				
UI_20150317_000723	{@st43}Hiệu ứng phòng thủ{/}	{@st43}방어 효과{/}				
UI_20150317_000724	{@st43}Chỉ Số{/}	{@st43}스탯{/}				
UI_20150317_000725	systemmenu_vertical tentative removal	systemmenu_vertical 잠정제거				
UI_20150317_000726	{@st59}Thông Tin Nhân Vật (F1){/}	{@st59}캐릭터 정보 (F1){/}				
UI_20150317_000727	{@st59}Túi Đồ (F2){/}	{@st59}인벤토리 (F2){/}				
UI_20150317_000728	${@st59}Nghề Nghiệp & Kỹ Năng (F3){/}	{@st59}클래스와 스킬 (F3){/}				
UI_20150317_000729	{@st59}Nhật kí hành trình (F4){/}	{@st59}모험일지 (F4){/}				
UI_20150317_000730	{@st59}Nhiệm Vụ (F5){/}	{@st59}퀘스트 (F5){/}				
UI_20150317_000731	{@st59}Tổ Đội (F6){/}	{@st59}파티 (F6){/}				
UI_20150317_000732	{@st59}Bạn Bè (F7){/}	{@st59}친구 (F7){/}				
UI_20150317_000733	{@st59}Biểu Cảm (F8) {/}	{@st59}매크로 (F8){/}				
UI_20150317_000734	{@st59}Bạn Đồng Hành (F9) {/}	{@st59}컴패니언 (F9){/}				
UI_20150317_000735	{@st59}Trợ Giúp (F10) {/}	{@st59}도움말 (F10){/}				
UI_20150317_000736	{@st59}Hệ Thống (Esc){/}	{@st59}시스템 메뉴 (Esc){/}				
UI_20150317_000737	{@st59}Necronomicon{/}	{@st59}네크로노미콘{/}				
UI_20150317_000738	Trợ Giúp(F1)	도움말(F1)				
UI_20150317_000739	Nội Dung	내용				
UI_20150317_000740	Xem Chi Tiết	상세보기				
UI_20150317_000741	{@st43}Thiết lập trò chơi {/}	{@st43}게임 설정{/}				
UI_20150317_000742	{@st43}Trò Chơi{/}	{@st43}게임{/}				
UI_20150317_000743	{memo X}{@st41b}Hiện số exp nhận được{/}	{@st41b}경험치 획득량 표기{/}				
UI_20150317_000744	{memo X}{@st41b}Hiện Tên Nhân Vật{/}	{@st41b}캐릭터 이름 보기{/}				
UI_20150317_000745	{memo X}{@st41b}Chỉ Hiện Tên Nhóm {/}	{@st41b}팀 이름만 표시{/}				
UI_20150317_000746	{memo X}{@st41b}Hiện hướng dẫn nhiệm vụ{/}	{@st41b}퀘스트 가이드 표시{/}				
UI_20150317_000747	{@st43}Độ Phân Giải{/}	{@st43}화면{/}				
UI_20150317_000748	{@st43}Đồ Họa{/}	{@st43}그래픽{/}				
UI_20150317_000749	{memo X}{@st41b}Toàn Màng Hình{/}	{@st41b}전체 화면{/}				
UI_20150317_000750	{memo X}{@st41b}Chế Độ Cửa sổ{/}	{@st41b}창모드{/}				
UI_20150317_000751	{@st43}Âm Thanh{/}	{@st43}사운드{/}				
UI_20150317_000752	{memo X}{@st41b}Âm Thanh Hiệu Ứng (%s){/}	{@st41b}효과음 크기 (%s){/}				
UI_20150317_000753	{memo X}{@st41b}Nhạc Nền (%s){/}	{@st41b}음악 크기 (%s){/}				
UI_20150317_000754	{memo X}{@st41b}Âm Thanh Chính (%s){/}	{@st41b}사운드 전체 크기 (%s){/}				
UI_20150317_000755	{@st43}{b}Chọn Ngôn Ngữ{/}	{@st43}언어 선택{/}				
UI_20150317_000756	{@st59}Đóng thiết lập{/}	{@st59}게임 설정창을 닫습니다{/}				
UI_20150317_000757	{memo X}Chế độ thấp nhất{@st41b} {/}	{@st41b}최저 사양 모드{/}				
UI_20150317_000758	{@st41b}Xem{/}	{@st41b}보기{/}				
UI_20150317_000759	{@st59}Credits{/}	{@st59}만든 사람들{/}				
UI_20150317_000760	Target buff window	타겟버프창				
UI_20150317_000761	{@st46}Hình IMC	{@st46}IMC님의 그림				
UI_20150317_000762	{@st46}%s's picture	{@st46}%s님의 그림				
UI_20150317_000763	{@st46}Thích	{@st46}좋아요				
UI_20150317_000764	{@st46}Report	{@st46}신고				
UI_20150317_000765	{@st46}Use preservatives	{@st46}보존제 사용				
UI_20150317_000766	{@st46}Xóa hình	{@st46}그림 제거				
UI_20150317_000767	Snow Hallucination	스노우할레이션				
UI_20150317_000768	Bó hoa	꽃다발				
UI_20150317_000769	{@st41} Quà tặng	{@st41}선물				
UI_20150317_000770	Xin vui lòng điền vào số lượng	개수를 입력하세요.				
UI_20150317_000771	{@st53b}%s Thắng %s Thua	{@st53b}%s 승 %s 패				
UI_20150317_000772	{@st42}Lịch trình của ngày hôm nay	{@st42}오늘의 스케쥴				
UI_20150317_000773	{@st53}Bắt đầu từ :	{@st53}시작까지 :				
UI_20150317_000774	{@st53b}Quà tặng nhận được : ×%s	{@st53b}받은선물 : %s개				
UI_20150317_000775	{@st43b}Gửi quà tới %s{/}	{@st43b}%s님에게 선물{/}				
UI_20150317_000776	{@st55_a}Trận Đấu Tiếp Theo	{@st55_a}다음 경기				
UI_20150317_000777	{@st53}- Nhấn vào tên để theo dõi{nl}- kích chuột phải để gửi quà	{@st53}- 이름을 클릭하여 관전 가능{nl}- 우 클릭으로 선물가능				
UI_20150317_000778	Dùng nhân vật làm camera	카메라를 나의 캐릭터로				
UI_20150317_000779	{@st55_a}Xin Chúc Mừng!	{@st55_a}우승을 축하드립니다!				
UI_20150317_000780	{@st42}Thay đổi camera	{@st42}카메라 전환				
UI_20150317_000781	{@st44}Nhật Ký Hành Trình{/}	{@st44}모험일지{/}				
UI_20150317_000782	{@st59}Thay Đổi Kiểu Xem{/}	{@st59}표시 방식을 변경합니다{/}				
UI_20150317_000783	{@st41}Bản Thống Kê {/}	{@st41} 통계 {/}				
UI_20150317_000784	{@st41}Chế Tạo {/}	{@st41} 제조 {/}				
UI_20150317_000785	{@st41} Săn Bắn {/}	{@st41} 사냥 {/}				
UI_20150317_000786	{@st41} Trợ Giúp {/}	{@st41} 도움말 {/}				
UI_20150317_000787	{@st44}Trang Wiki{/}	{@st44}위키페이지{/}				
UI_20150317_000788	{@st42}Thông Tin{/}	{@st42}정보{/}				
UI_20150317_000789	{@st42}Chi Tiết{/}	{@st42}상세{/}				
UI_20150317_000790	{@st42}Chiến Đấu{/}	{@st42}전투{/}				
UI_20150317_000791	{@st42}Kiếm Được{/}	{@st42}획득{/}				
UI_20150317_000792	{@st59}Đóng trang{/}	{@st59}페이지를 닫습니다{/}				
UI_20150317_000793	{memo X}{@st43}Chiến Trường	{@st43}배틀 필드				
UI_20150317_000794	{memo X}{@st59}Thoát Chiến Trường.	{@st59}배틀 필드를 닫습니다.				
UI_20150317_000795	{memo X}(Đồng 3)	(브론즈 3)				
UI_20150317_000796	{@sti8}Điểm kiếm được ngày hôm nay: {nl}%s{/}	{@sti8}오늘의 획득가능 점수 : {nl}%s{/}				
UI_20150317_000797	{@st41}Cửa hàng điểm	{@st41}포인트샵				
UI_20150317_000798	{@st41}Xếp Hạng	{@st41}랭킹				
UI_20150317_000799	{memo X}{@st42}Lịch Chiến Trường	{@st42}배틀 필드 일정				
UI_20150317_000800	{@st42}Hồ sơ gần đây	{@st42}최근 전적				
UI_20150317_000801	{@st41}exp nhận được	{@st41}경험치 받기				
UI_20150317_000802	{@st41}Trang pvp	{@st41}PVP페이지				
UI_20150317_000803	{@st41}Tìm Kiếm	{@st41}검색				
UI_20150317_000804	{memo X}{@st43}Xếp Hạng Chiến Trường	{@st43}배틀 필드 랭킹				
UI_20150317_000805	{memo X}{@st59}Thoát xếp hạng chiến trường	{@st59}배틀 필드랭킹을 닫습니다.				
UI_20150317_000806	{@st56}Tên kỹ năng{/}	{@st56}스킬이름{/}				
UI_20150317_000807	{@st41}Kiểm Tra Tọa Độ{/}	{@st41}좌표 확인{/}				
UI_20150317_000808	{@st41}Tìm{/}	{@st41}찾아가기{/}				
UI_20150317_000809	{@st42b}Quản lý quái vật{/}	{@st42b}몬젠 관리{/}				
UI_20150317_000810	{@st42b}Danh Sách Quái{/}	{@st42b}몬스터 리스트{/}				
UI_20150317_000811	{@st42b}Tạo Giao Diện{/}	{@st42b}UI 제작{/}				
UI_20150317_000812	{@st42b}Sương Mù Bản Đồ{/}	{@st42b}맵 포그{/}				
UI_20150317_000813	{@st42b}Tạo Bản Đồ{/}	{@st42b}맵 제작{/}				
UI_20150317_000814	{@st42b}Tạo Bản Đồ Nhỏ{/}	{@st42b}미니맵 제작{/}				
UI_20150317_000815	{@st42b}Đối Thoại {/}	{@st42b}다이얼로그 {/}				
UI_20150317_000816	{@st42b}Đổi phần thưởng của nhiệm vụ{/}	{@st42b}퀘스트 보상 수정{/}				
UI_20150317_000817	{@st42b}Group regen{/}	{@st42b}그룹젠{/}				
UI_20150317_000818	{@st42b}Thiết lập vị trí bản đồ{/}	{@st42b}맵 위치지정{/}				
UI_20150317_000819	{@st42b}Kỹ năng bản đồ{/}	{@st42b}스킬맵{/}				
UI_20150317_000820	{@st42b}Dach sách sự kiện{/}	{@st42b}이벤트 목록{/}				
UI_20150317_000821	{@st42b}Kiểm tra tọa độ{/}	{@st42b}좌표 확인{/}				
